campaign,click,click_pos,click_nb,cost,time_since_last_click,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,hour,day,pCTR
167,0,-1,-1,1e-05,-1,1,14,993,10,38,2,1908,10,15,6,0,0.19093318848004384
226,0,-1,-1,0.000182293720587,581,5,51,962,10,2,8,3324,4,23,6,0,0.5838044687175598
567,1,0,1,0.000173909190824,-1,0,14,672,10,36,20,4920,4,15,6,0,0.9958334205654562
404,0,-1,-1,3.07654547866e-05,37527,5,51,264,10,2,2,1847,6,29,6,0,0.6827627423495588
566,0,-1,-1,0.000160294122556,-1,1,51,673,10,2,12,427,4,15,6,0,0.3197540973376463
597,0,-1,-1,0.000235861715149,-1,0,46,1260,10,36,18,4100,4,15,6,0,0.3427529272902316
398,0,-1,-1,0.000952716082377,63,3,20,1251,10,43,12,3989,4,13,6,0,0.5334186093815863
518,1,-1,-1,1e-05,-1,5,51,719,10,2,2,776,5,15,6,0,0.4030981526357441
626,1,-1,-1,0.000117597662644,112,3,30,460,10,26,12,2924,4,12,6,0,0.5845319011212649
532,1,-1,-1,0.000294017302242,91,5,51,699,10,43,12,5078,4,12,6,0,0.7325104307480141
121,0,-1,-1,4.04334375087e-05,-1,5,0,763,10,36,2,4348,0,15,6,0,0.26423766512427965
466,0,-1,-1,1e-05,396510,5,51,650,10,12,2,2448,3,9,6,0,0.3062690427292596
590,1,-1,-1,0.000122058821075,-1,5,26,1344,10,36,19,4334,4,15,6,0,0.33502826149317544
411,0,-1,-1,0.000118674250719,467,3,51,1168,7,27,2,4448,5,23,6,0,0.4720608668683223
464,1,7,11,9.02366620647e-05,516091,5,51,1153,10,36,2,1002,0,27,6,0,0.9958334205654562
279,1,-1,-1,7.69897529002e-05,663881,5,51,1072,10,2,2,687,7,27,6,0,0.40426553075422345
446,0,-1,-1,1.47058825721e-05,-1,5,51,190,10,43,5,3808,4,15,6,0,0.2436707921294639
121,1,-1,-1,0.000108088270388,1030522,5,0,763,10,36,11,874,4,26,6,0,0.3720481102141838
446,1,-1,-1,1e-05,-1,1,14,190,10,43,5,3603,4,15,6,0,0.24974930271568885
270,1,0,8,0.00103087870437,154677,4,14,391,7,36,2,5278,1,16,6,0,0.9958334205654562
348,0,-1,-1,2.49838984512e-05,346278,5,51,11,10,46,14,4952,4,9,6,0,0.32901578695964034
446,0,-1,-1,2.00710204594e-05,-1,5,14,190,10,43,2,4162,0,15,6,0,0.3833064692286943
299,1,-1,-1,8.43566656113e-05,-1,8,21,1284,10,36,2,5278,0,15,6,0,0.3831126384026347
493,0,-1,-1,4.83643995157e-05,741153,2,20,1279,7,41,14,1764,4,26,6,0,0.19977341650394803
220,0,-1,-1,2.24550002638e-05,-1,5,51,759,10,2,2,5278,4,15,6,0,0.3661604646988385
221,0,-1,-1,0.00029752449158,56369,5,51,935,10,37,5,5278,4,29,6,0,0.5234283301755667
516,0,-1,-1,3.66495620594e-05,1210782,8,21,974,10,2,20,5278,4,7,6,0,0.32889209923045903
446,0,-1,-1,1e-05,-1,5,14,190,10,43,5,4311,4,15,6,0,0.24297877962516318
279,0,-1,-1,7.35868688893e-05,-1,5,51,99,10,2,12,687,4,15,6,0,0.32627737076664964
481,0,-1,-1,1.6463588485e-05,-1,7,51,1309,10,43,17,4749,4,15,6,0,0.3142763012804121
446,0,-1,-1,4.35992363402e-05,173637,5,14,190,10,43,12,5067,4,8,6,0,0.4904223066815997
140,0,-1,-1,1e-05,-1,0,14,879,10,33,2,5278,1,15,6,0,0.3270876332064869
11,1,-1,-1,0.000736905517919,247630,3,51,348,10,13,2,2203,5,8,6,0,0.3648403466572073
32,0,-1,-1,0.000120337614242,-1,1,51,994,10,46,12,5043,4,15,6,0,0.44910005798091773
32,0,-1,-1,1e-05,1875884,5,51,994,10,46,2,2642,10,7,6,0,0.20295851726390066
561,0,-1,-1,0.000126470590339,-1,0,33,643,10,23,2,4952,10,15,6,0,0.2841414616731884
592,0,-1,-1,2.20588244059e-05,-1,2,20,681,10,41,2,4091,0,15,6,0,0.22855719385540885
623,1,0,7,0.00117354541414,499,2,14,1302,3,1,14,639,4,23,6,0,0.9958334205654562
117,0,-1,-1,0.000122236486744,-1,8,14,1229,10,36,11,5278,4,15,6,0,0.42010969400464393
198,1,-1,-1,0.000275647117505,383081,0,51,1005,10,8,12,1691,4,9,6,0,0.40754944194434034
384,0,-1,-1,1e-05,-1,5,51,1172,10,36,2,3653,10,15,6,0,0.17443355411751715
148,0,-1,-1,2.17676591191e-05,841164,5,14,49,10,43,12,2042,4,26,6,0,0.24694605204386408
277,1,-1,-1,6.32352951696e-05,-1,5,51,438,10,2,2,5037,3,15,6,0,0.39456159420150416
564,0,-1,-1,0.000551583223085,4818,5,14,175,10,36,11,2148,4,10,6,0,0.5427853534550875
173,0,-1,-1,7.67334857407e-05,-1,4,33,473,10,23,7,4650,4,15,6,0,0.11809284034501455
7,1,-1,-1,4.1155464509e-05,-1,5,46,1224,10,36,2,4041,3,15,6,0,0.2760325060717516
606,1,-1,-1,5.82684414382e-05,328,4,51,208,7,2,24,2417,4,3,6,0,0.47240966234904563
610,0,-1,-1,0.000155198100735,-1,5,51,1216,10,36,2,2393,0,15,6,0,0.3874939791504636
42,1,-1,-1,3.00035034032e-05,-1,8,21,1304,10,46,20,5278,4,15,6,0,0.45522989915054196
169,1,-1,-1,0.0010410539339,47183,5,47,446,10,36,12,354,4,29,6,0,0.5011620273969185
261,1,-1,-1,0.00182242342767,339632,2,51,688,7,2,19,1024,4,9,6,0,0.2937186166140257
33,0,-1,-1,0.000264705875341,-1,1,51,1267,10,40,19,4163,4,15,6,0,0.39348770816706174
446,0,-1,-1,4.51597965816e-05,-1,5,14,190,10,43,2,3953,3,15,6,0,0.34842255884475665
84,1,-1,-1,9.85310999641e-05,2414903,5,51,885,10,36,11,4918,4,6,6,0,0.44070596432481063
483,0,-1,-1,1.87344082138e-05,-1,5,51,1107,10,37,12,1320,4,15,6,0,0.3655815280453886
255,1,-1,-1,0.000377418101989,152636,5,51,752,10,38,2,2799,3,16,6,0,0.4128077895076063
562,0,-1,-1,7.35762082479e-05,1691649,5,20,77,10,43,12,4359,4,7,6,0,0.3172149609053935
411,0,-1,-1,1e-05,-1,1,51,1168,10,27,5,2045,4,15,6,0,0.19237746225176047
435,0,-1,-1,0.000224175032447,-1,5,14,1059,10,43,12,2925,4,15,6,0,0.36481445657061357
368,0,-1,-1,1e-05,-1,5,51,220,10,46,2,4344,8,15,6,0,0.23388094025527897
64,1,-1,-1,0.000210411215739,842730,5,51,467,10,14,2,560,6,26,6,0,0.41160257277627754
226,0,-1,-1,8.94530815594e-05,1981299,5,51,962,10,2,8,3683,4,7,6,0,0.29921209328969567
566,0,-1,-1,6.61764688351e-05,-1,5,51,673,10,2,12,427,4,15,6,0,0.3561584122424269
286,0,-1,-1,3.85981184594e-05,-1,6,46,975,10,39,12,5278,4,15,6,0,0.4193877384842673
110,0,-1,-1,8.83568863983e-05,1537146,3,51,440,10,43,12,1153,4,7,6,0,0.21156322356139254
373,0,-1,-1,0.000266176462174,-1,0,14,1017,10,14,2,3488,4,15,6,0,0.17100607181233812
477,1,-1,-1,0.00114106143128,3393,4,51,1214,10,2,11,317,4,10,6,0,0.4254079256965619
279,0,-1,-1,1e-05,-1,5,51,1072,10,2,2,2623,8,15,6,0,0.19853501584722724
446,1,-1,-1,2.89485888446e-05,-1,5,51,190,10,43,12,1587,4,15,6,0,0.38140847612211065
336,0,-1,-1,4.46481301504e-05,-1,5,51,685,10,36,11,1708,4,15,6,0,0.354052772633487
627,0,-1,-1,1.38905107537e-05,-1,2,43,989,3,26,10,370,4,15,6,0,0.12200334833265652
353,0,-1,-1,0.000255248104923,512804,4,51,729,2,43,25,2303,4,27,6,0,0.2957488567707754
101,0,-1,-1,1.17647078107e-05,-1,1,34,278,10,2,2,4679,3,15,6,0,0.3533241870584015
490,1,0,1,1e-05,-1,4,51,1300,2,42,2,4411,9,15,6,0,0.9958334205654562
169,0,-1,-1,0.000148572546148,207725,4,47,1144,10,36,12,3005,4,8,6,0,0.2732426280531779
93,0,-1,-1,1.47058825721e-05,-1,1,51,1352,10,37,5,2259,4,15,6,0,0.16251955743483248
446,0,-1,-1,5.78971776893e-05,-1,7,14,190,10,43,12,1963,4,15,6,0,0.32251621464574565
101,0,-1,-1,1e-05,833517,5,46,113,10,2,2,2844,2,26,6,0,0.3765700360173465
93,0,-1,-1,0.000589761094034,87066,5,51,1352,10,37,11,2259,4,17,6,0,0.43359936750827494
221,0,-1,-1,5.0751321456e-05,-1,5,51,935,10,37,12,5278,4,15,6,0,0.4623850839969704
364,0,-1,-1,4.85294136931e-05,-1,5,51,1241,10,46,2,673,7,15,6,0,0.2202393486978254
104,1,-1,-1,0.000129411781535,-1,0,14,977,10,13,2,1848,5,15,6,0,0.3276425112083253
421,0,-1,-1,1.91176463576e-05,-1,5,51,594,10,2,2,5278,2,15,6,0,0.38218913290688983
615,1,-1,-1,0.000663332959672,1295962,4,51,1367,10,2,2,3062,6,7,6,0,0.2560971407318637
169,0,-1,-1,0.000162969826981,1038282,5,47,446,10,36,12,681,4,26,6,0,0.33577947751297826
592,0,-1,-1,2.64705892872e-05,-1,3,20,357,10,41,2,5278,1,15,6,0,0.3269909886456797
614,1,-1,-1,1.76146185094e-05,1066670,5,51,1366,10,2,14,4321,4,26,6,0,0.29823708019774703
342,0,-1,-1,1e-05,-1,7,51,990,10,36,2,5278,3,15,6,0,0.34255136624269844
446,0,-1,-1,1.92990592297e-05,-1,7,14,190,10,43,12,679,4,15,6,0,0.32518815919802474
446,1,-1,-1,0.000241238246946,-1,4,14,190,7,43,2,3808,7,15,6,0,0.19304937367097538
446,1,-1,-1,0.000231521852388,77,4,14,190,10,43,12,4662,4,13,6,0,0.46991453877183964
18,0,-1,-1,2.94117651441e-05,-1,0,51,848,10,25,12,5187,4,15,6,0,0.5332820432897563
250,1,-1,-1,0.000310298029115,-1,4,51,786,10,23,26,3287,4,15,6,0,0.3660580317666115
537,0,-1,-1,1.32411961324e-05,1762810,0,51,1034,10,43,5,417,4,7,6,0,0.1561881389756794
460,0,-1,-1,2.65953755554e-05,-1,0,51,300,10,36,12,4899,4,15,6,0,0.5138306604064783
564,1,-1,-1,0.000245308233614,1009771,5,14,1252,10,36,12,2148,4,26,6,0,0.32732797358613247
413,1,-1,-1,0.000473128903956,604629,5,14,312,10,36,26,262,4,27,6,0,0.3685841812515899
352,0,-1,-1,8.38235458907e-05,-1,1,51,1105,10,28,2,1609,10,15,6,0,0.1542437287505628
40,0,-1,-1,0.000178191048257,-1,1,0,447,10,43,12,480,4,15,6,0,0.44861864992215345
579,0,-1,-1,0.000937596181736,48146,5,51,313,10,25,11,390,4,29,6,0,0.49198229835618906
121,0,-1,-1,0.000205307737468,762402,5,20,763,10,36,12,3246,4,26,6,0,0.3685356151836195
559,1,-1,-1,7.2202568545e-05,-1,1,51,780,10,0,12,1845,4,15,6,0,0.4815702271485772
498,0,-1,-1,4.58327111076e-05,-1,5,3,868,10,36,9,5278,4,15,6,0,0.4263485291308792
279,1,0,9,0.000156272404334,-1,1,51,99,10,2,14,2428,4,15,6,0,0.9958334205654562
133,1,0,1,0.00104500187556,119386,2,51,704,7,0,2,821,0,16,6,0,0.9958334205654562
464,0,-1,-1,5.17090076264e-05,68161,4,51,1153,10,36,17,640,4,17,6,0,0.3944376427389203
87,0,-1,-1,3.52941168582e-05,-1,0,14,999,10,45,11,4394,4,15,6,0,0.375122575834263
398,1,-1,-1,0.000355338080842,318298,3,20,244,7,43,2,380,1,9,6,0,0.31043899583800827
552,1,-1,-1,1.72696906327e-05,1523374,5,14,746,10,36,12,4789,4,7,6,0,0.35623666678868865
464,0,-1,-1,0.000103003196166,1702609,5,51,1153,10,36,12,1002,4,7,6,0,0.31611823611903855
348,0,-1,-1,9.58445229951e-05,-1,4,51,11,10,46,11,4952,4,15,6,0,0.23196174700954345
123,0,-1,-1,1e-05,-1,5,51,637,10,2,2,1187,5,15,6,0,0.4258988153994951
446,1,-1,-1,3.85981184594e-05,-1,5,14,190,10,43,12,981,4,15,6,0,0.3487852156009957
385,0,-1,-1,1.8584746044e-05,1879629,5,51,609,10,36,2,375,8,7,6,0,0.2670225309529741
473,0,-1,-1,1.70588230385e-05,-1,3,51,640,10,35,2,5278,4,15,6,0,0.26890190913014644
560,0,-1,-1,0.000573945232136,1704,5,51,270,10,36,12,1117,4,18,6,0,0.5707698059680809
22,0,-1,-1,3.67647058824e-05,-1,5,51,1343,10,36,2,1024,4,15,6,0,0.1554142014675018
446,0,-1,-1,1e-05,-1,5,14,190,10,43,2,1587,7,15,6,0,0.34226948012244246
7,0,-1,-1,1e-05,1176256,5,46,820,10,36,2,409,2,26,6,0,0.336009099742353
501,0,-1,-1,1e-05,-1,1,51,789,10,42,2,2213,8,15,6,0,0.2932917475029054
279,0,-1,-1,2.16342311572e-05,-1,8,21,1073,10,2,12,5278,4,15,6,0,0.39790051200719156
352,0,-1,-1,7.20588249319e-05,-1,3,51,1105,10,28,12,3562,4,15,6,0,0.19116955692805246
397,0,-1,-1,3.98200662697e-05,-1,0,14,600,10,43,11,1452,4,15,6,0,0.39960125785891726
427,1,-1,-1,0.000141937426088,67198,5,51,290,10,38,2,4219,8,17,6,0,0.35939224543961906
566,0,-1,-1,2.569744473e-05,-1,5,51,673,10,2,20,903,4,15,6,0,0.35994214359007604
118,0,-1,-1,0.00041829250666,156713,2,20,738,15,41,12,4091,4,16,6,0,0.15780021852529585
597,1,-1,-1,0.000236534377226,1053187,5,46,1260,10,36,2,4100,0,26,6,0,0.3340549782930519
182,0,-1,-1,0.000110710605102,-1,5,51,1044,10,48,12,5278,4,15,6,0,0.40186557570657727
181,0,-1,-1,0.000172111521993,505932,0,51,30,10,38,2,2170,10,27,6,0,0.17152321183306674
131,1,-1,-1,9.74983194866e-05,409064,5,51,512,10,36,11,3511,4,9,6,0,0.4555557439402541
358,1,0,3,0.000444496344118,-1,5,51,507,10,2,21,4565,4,15,6,0,0.9958334205654562
111,1,-1,-1,0.00104576869601,172752,4,51,828,10,0,2,1508,7,8,6,0,0.4913099735808409
356,0,-1,-1,1.55651174924e-05,-1,7,14,25,10,2,15,431,4,15,6,0,0.23345818871591212
373,0,-1,-1,2.50589587391e-05,1429682,3,46,124,10,14,2,3488,10,7,6,0,0.06901509803831317
138,1,-1,-1,0.000221962385318,-1,0,14,151,10,45,24,549,4,15,6,0,0.305103265471032
280,0,-1,-1,0.000176470595247,-1,1,51,1025,10,37,12,1559,4,15,6,0,0.35744573204660374
624,0,-1,-1,0.000114980439516,932868,2,26,945,10,26,20,750,4,26,6,0,0.22845073167498642
567,0,-1,-1,1.47058825721e-05,-1,7,14,672,10,36,12,970,4,15,6,0,0.29580187171998923
518,1,-1,-1,0.000186458263451,62390,5,51,719,10,2,24,5022,4,17,6,0,0.4600179870197064
564,0,-1,-1,3.43386614309e-05,690533,5,2,175,10,36,2,2148,1,27,6,0,0.35646968717577826
233,0,-1,-1,9.16773694403e-05,-1,6,51,380,10,35,11,5278,4,15,6,0,0.4082070952655061
311,1,-1,-1,0.00105793737036,111874,8,21,956,10,43,12,5278,4,16,6,0,0.5575806807849554
564,1,-1,-1,0.000145807564949,215875,5,2,175,10,36,12,2148,4,8,6,0,0.38597657353092846
47,0,-1,-1,2.41248682141e-05,-1,5,51,350,10,22,12,5278,4,15,6,0,0.512222640944019
226,0,-1,-1,1e-05,-1,5,51,962,10,2,2,3683,5,15,6,0,0.39297268966583815
384,0,-1,-1,1e-05,-1,5,51,1172,10,36,2,3728,4,15,6,0,0.253309305320029
7,0,-1,-1,1e-05,664328,8,46,820,10,36,2,5278,8,27,6,0,0.35772557035701147
521,1,-1,-1,0.000176470595247,-1,5,15,860,10,23,12,4261,4,15,6,0,0.30622883209611956
600,1,-1,-1,7.52518369871e-05,-1,5,51,883,10,0,14,4058,4,15,6,0,0.4241052211716345
404,0,-1,-1,0.000222114043719,161,5,51,264,10,2,21,3718,4,2,6,0,0.6733468879277976
277,0,-1,-1,1.91176463576e-05,-1,5,51,438,10,2,2,5037,8,15,6,0,0.3259755982629137
597,1,-1,-1,9.70509547507e-05,77352,5,35,1260,10,36,11,4100,4,17,6,0,0.4644297199632548
564,1,0,1,0.000504031444291,343675,3,14,177,7,36,2,2148,1,9,6,0,0.9958334205654562
280,1,-1,-1,0.000321425440515,695084,3,51,932,10,37,12,3271,4,27,6,0,0.35986668505705993
118,0,-1,-1,2.08357655826e-05,-1,2,14,858,10,41,10,4091,4,15,6,0,0.1824637490992011
244,0,-1,-1,0.00226600598336,572144,3,51,790,10,36,24,3159,4,27,6,0,0.22249740221357325
473,0,-1,-1,0.000165031782482,1128479,4,51,639,10,35,14,5278,4,26,6,0,0.2787217364405121
628,0,-1,-1,0.000128264830393,-1,4,51,155,10,36,11,1708,4,15,6,0,0.229968096070744
370,0,-1,-1,9.32227139811e-05,257692,5,51,615,10,42,5,1299,4,8,6,0,0.3160885748349542
368,0,-1,-1,0.000341019820812,1120825,5,51,219,10,46,24,4735,4,26,6,0,0.24438069507339114
384,0,-1,-1,1.07975334298e-05,686523,3,51,1172,10,36,2,2189,1,27,6,0,0.3170384228414045
255,0,-1,-1,0.00355367660522,-1,7,51,752,10,38,2,2799,1,15,6,0,0.26819623245820273
261,0,-1,-1,0.000280882348032,-1,7,51,688,10,2,2,1024,4,15,6,0,0.2120318519483488
354,0,-1,-1,4.41176488119e-05,-1,0,51,1141,10,0,12,4058,4,15,6,0,0.392253282652761
101,0,-1,-1,1.558823511e-05,-1,5,34,278,10,2,2,1087,3,15,6,0,0.2902605327070128
305,0,-1,-1,3.0991800066e-05,1039857,5,51,193,10,42,11,3465,4,26,6,0,0.3933506631130914
326,1,2,3,0.000136846777407,1703453,5,15,505,10,23,2,5278,4,7,6,0,0.9958334205654562
552,0,-1,-1,1e-05,-1,5,14,169,10,36,21,969,4,15,6,0,0.3234829143637786
466,0,-1,-1,1e-05,-1,7,51,650,10,12,2,2448,7,15,6,0,0.24773745010667117
117,0,-1,-1,1.72453876501e-05,2142187,0,14,1229,10,36,12,1292,4,6,6,0,0.25647666229543614
475,0,-1,-1,3.14677156069e-05,-1,0,46,402,10,0,24,628,4,15,6,0,0.2959603315383546
110,0,-1,-1,8.91167223898e-05,1140967,4,51,965,10,43,12,2303,4,26,6,0,0.24552352561675084
301,0,-1,-1,6.27313694314e-05,57493,5,46,1324,10,36,12,4861,4,29,6,0,0.5961862777470246
370,1,-1,-1,0.000317647071446,-1,6,51,1021,10,42,2,5278,2,15,6,0,0.49011209309790293
481,0,-1,-1,1.42212205187e-05,244286,5,51,1309,10,43,12,4749,4,8,6,0,0.40329187730430527
358,0,-1,-1,0.000159740868737,-1,3,51,507,10,2,21,3274,4,15,6,0,0.22602207870315577
313,1,4,9,0.00131967483042,782919,3,51,585,10,45,2,2283,9,26,6,0,0.9958334205654562
7,1,-1,-1,0.000231536613387,61417,5,46,820,10,36,12,4041,4,17,6,0,0.5683912980153745
243,0,-1,-1,3.34761291743e-05,-1,1,51,1232,10,43,11,3094,4,15,6,0,0.4044107292548928
530,0,-1,-1,5.47140950151e-05,78798,5,51,1331,10,0,2,3671,7,17,6,0,0.5207358008450204
435,0,-1,-1,1.03465401951e-05,-1,5,14,1126,10,43,2,4724,10,15,6,0,0.237700065555627
118,0,-1,-1,0.000161764709388,-1,2,14,797,3,41,2,4091,5,15,6,0,0.17300270767443846
382,0,-1,-1,1.80576621171e-05,-1,3,14,1094,10,36,2,5278,2,15,6,0,0.2849330981402384
464,0,-1,-1,0.000496547574347,150749,5,51,1153,10,36,12,4378,4,16,6,0,0.42590912924479873
299,0,-1,-1,1e-05,-1,6,51,1284,10,36,2,5278,3,15,6,0,0.36964489277760704
475,0,-1,-1,4.81264512328e-05,-1,2,46,1322,7,0,14,1460,4,15,6,0,0.20379363435884532
566,1,-1,-1,0.000138905100963,-1,7,51,673,10,2,11,4544,4,15,6,0,0.31642184243183213
104,0,-1,-1,0.000179456929258,1035544,5,14,977,10,13,12,951,4,26,6,0,0.3577747323441616
118,0,-1,-1,0.000272663909394,1519432,2,14,858,10,41,0,4091,4,7,6,0,0.1812827134506004
117,0,-1,-1,1.92990592297e-05,-1,7,14,1229,10,36,12,1544,4,15,6,0,0.310543603318428
103,0,-1,-1,0.000498751472091,667,5,51,741,10,36,2,1024,0,22,6,0,0.5319168428392942
481,0,-1,-1,8.67647020256e-05,-1,4,51,1309,10,43,2,4119,0,15,6,0,0.19058097814905223
446,0,-1,-1,3.85981184594e-05,-1,5,14,190,10,43,12,1597,4,15,6,0,0.3487852156009957
559,1,-1,-1,6.61764688351e-05,-1,1,51,780,10,0,12,1879,4,15,6,0,0.4815702271485772
518,0,-1,-1,3.50040854776e-05,-1,5,51,719,10,2,24,3686,4,15,6,0,0.22889482328253685
159,0,-1,-1,0.000659877666308,379355,5,51,398,10,36,12,188,4,9,6,0,0.4323194794384544
567,0,-1,-1,5.2166752079e-05,-1,1,14,773,10,36,12,4616,4,15,6,0,0.31543321104059174
513,0,-1,-1,9.91522167559e-05,430563,5,51,1215,10,46,12,4994,4,9,6,0,0.44004399326951155
486,0,-1,-1,0.00195827474509,176,4,51,1113,10,43,14,1548,4,2,6,0,0.43786107733643914
446,1,-1,-1,3.78261550384e-05,-1,1,14,576,10,43,2,3212,3,15,6,0,0.31975473061734233
329,1,0,1,0.000110294117647,-1,0,26,96,10,26,12,4522,4,15,6,0,0.9958334205654562
186,1,-1,-1,0.00129362594454,85962,5,51,188,10,11,12,5278,4,17,6,0,0.5822189171256787
11,0,-1,-1,1.42647063031e-05,-1,5,51,802,10,13,2,4929,8,15,6,0,0.3074277202612318
134,0,-1,-1,0.000368098546476,-1,3,35,491,10,36,2,4297,6,15,6,0,0.2729548047532846
606,1,-1,-1,0.000198164440968,217867,5,51,208,10,2,2,4717,6,8,6,0,0.5775316610318074
190,1,3,6,0.000174252516546,147027,2,51,400,10,43,12,1052,4,16,6,0,0.9958334205654562
481,1,-1,-1,2.64705892872e-05,-1,5,51,1309,10,43,2,4749,3,15,6,0,0.3029109652992196
414,0,-1,-1,3.23529410012e-05,-1,0,14,915,10,36,2,970,10,15,6,0,0.1895859669389672
169,1,-1,-1,0.000149935220971,-1,5,47,446,10,36,12,354,4,15,6,0,0.3418048251345399
118,1,-1,-1,0.000974721054377,119417,6,14,448,10,41,2,5278,5,16,6,0,0.6339191513651713
152,0,-1,-1,1.46075414822e-05,-1,2,51,299,10,34,12,5057,4,15,6,0,0.29227095428388455
318,0,-1,-1,0.000239694854793,-1,4,51,162,10,23,2,764,1,15,6,0,0.17028711510813693
446,0,-1,-1,1.38905107537e-05,-1,4,14,190,10,43,12,1597,4,15,6,0,0.20983572967634181
371,1,-1,-1,8.90498301562e-05,-1,1,51,878,10,45,12,5278,4,15,6,0,0.5166376569101594
446,0,-1,-1,6.73556148182e-05,139575,3,51,190,10,43,11,1852,4,16,6,0,0.3300978920379833
370,1,-1,-1,0.00041159967027,1367638,2,51,1335,10,42,12,1299,4,7,6,0,0.20773807315318898
232,0,-1,-1,5.24987825453e-05,523291,0,51,345,10,38,2,5278,6,27,6,0,0.43294097031959716
464,1,-1,-1,1.07004483031e-05,1007145,5,51,1153,10,36,8,1814,4,26,6,0,0.3277309525096865
446,0,-1,-1,0.000139657720563,750183,4,14,190,7,43,2,1963,8,26,6,0,0.16368428499649681
101,1,-1,-1,0.000241176468484,-1,2,46,1196,10,2,2,4679,2,15,6,0,0.19730147286141508
391,0,-1,-1,8.84387585104e-05,1014555,5,51,437,10,2,24,374,4,26,6,0,0.22409158728608042
398,0,-1,-1,7.77868575909e-05,-1,4,41,103,10,43,14,930,4,15,6,0,0.19781653826594472
627,1,-1,-1,0.000115039806236,341111,2,26,989,7,26,12,370,4,9,6,0,0.19615426135046127
338,1,-1,-1,7.06687689989e-05,339234,5,51,5,10,36,5,1841,4,9,6,0,0.22909957398318856
329,0,-1,-1,0.000205882349435,-1,3,31,94,10,26,12,3197,4,15,6,0,0.1593003113760187
121,0,-1,-1,0.000171259653731,328224,5,0,763,10,36,12,5133,4,9,6,0,0.5011805343759522
279,0,-1,-1,1e-05,-1,0,51,99,10,2,2,3636,8,15,6,0,0.30520668299654413
435,0,-1,-1,0.000422519793017,33529,5,14,1126,10,43,20,4724,4,28,6,0,0.4593608494087321
560,1,-1,-1,1e-05,-1,1,51,931,10,36,2,1117,3,15,6,0,0.2830832649869432
562,0,-1,-1,1.94843976478e-05,1468966,7,37,77,10,43,2,441,1,7,6,0,0.31734172560242907
228,0,-1,-1,1e-05,49516,5,51,798,10,36,2,3262,10,29,6,0,0.27568205050947714
398,0,-1,-1,3.19481728707e-05,-1,4,41,103,10,43,14,930,4,15,6,0,0.19781653826594472
521,1,-1,-1,0.000155604912182,1637414,5,15,860,10,23,5,4261,4,7,6,0,0.1746202160384563
284,0,-1,-1,1.08823530814e-05,-1,5,51,422,10,2,2,2160,8,15,6,0,0.23386162601420785
559,0,-1,-1,1e-05,1979300,4,51,780,10,0,21,5278,4,7,6,0,0.44337548541972316
530,1,-1,-1,2.38639400891e-05,78807,5,51,1331,10,0,2,3671,7,17,6,0,0.5207358008450204
327,0,-1,-1,5.97701794519e-05,71616,5,15,834,10,23,12,5278,4,17,6,0,0.46991627620307597
617,0,-1,-1,0.00141843514767,71886,5,51,12,10,8,2,4152,4,17,6,0,0.36715344909087905
368,0,-1,-1,2.20588244059e-05,-1,8,51,219,10,46,12,5278,4,15,6,0,0.4278577832288189
368,0,-1,-1,0.000112431630547,1120840,5,51,219,10,46,7,4735,4,26,6,0,0.21380683058239533
446,1,-1,-1,2.89485888446e-05,-1,5,14,190,10,43,12,4663,4,15,6,0,0.3398607403580264
65,1,-1,-1,0.000169117643553,-1,0,51,619,10,43,12,901,4,15,6,0,0.3774415441752279
62,1,6,12,0.000788287693677,174734,5,51,578,10,46,2,4581,1,8,6,0,0.9958334205654562
626,0,-1,-1,3.38506610954e-05,-1,3,0,460,7,26,12,2924,4,15,6,0,0.20822279731272947
121,0,-1,-1,0.000130070250626,674451,4,0,28,10,36,12,4348,4,27,6,0,0.3463205166168075
435,0,-1,-1,9.27653022616e-05,2266693,4,14,134,10,43,24,4724,4,6,6,0,0.16014512382191165
625,0,-1,-1,9.6919146681e-05,256732,2,32,93,10,26,12,1474,4,8,6,0,0.25058610723663366
616,0,-1,-1,0.00373308183852,72118,2,51,1365,10,2,14,1518,4,17,6,0,0.2705081365001527
590,1,-1,-1,0.00138767128219,243652,5,26,58,10,36,2,367,7,8,6,0,0.3307931911392419
47,1,-1,-1,9.55882317879e-05,-1,5,51,350,10,22,12,5278,4,15,6,0,0.512222640944019
408,0,-1,-1,1.52795608429e-05,-1,3,19,309,7,26,11,4610,4,15,6,0,0.20068434167625746
446,1,17,20,9.10666857915e-05,2155,5,14,190,10,43,11,3808,4,19,6,0,0.9958334205654562
327,0,-1,-1,1.46677127789e-05,2308357,5,14,318,10,23,2,4607,5,6,6,0,0.22697781580005505
446,1,-1,-1,1.7755134579e-05,-1,6,14,190,10,43,2,3985,7,15,6,0,0.3116388835238895
607,1,0,2,0.000117647060577,-1,2,51,654,10,43,12,4572,4,15,6,0,0.9958334205654562
7,0,-1,-1,1e-05,-1,0,46,820,10,36,2,2857,3,15,6,0,0.28630535173560917
486,0,-1,-1,8.6724889048e-05,309563,5,51,1113,10,43,2,2341,1,9,6,0,0.35488644590222046
177,1,-1,-1,0.000683823543437,-1,5,14,519,10,38,2,3879,0,15,6,0,0.3481164714067601
93,0,-1,-1,0.000379373150713,-1,5,51,981,10,37,2,5278,3,15,6,0,0.37161966510744976
